survey_year,age,gender,race,ethnicity,language_home,citizenship_status,place_birth,immigrant_generation,immigration_attitude,border_security_attitude,political_party,vote_intention,approval_rating
2007,46,2,NA,1,1,1,2,1,1,3,NA,1,NA
2007,43,1,NA,1,1,1,2,1,0,3,NA,1,NA
2007,62,1,NA,2,2,NA,1,3,1,1,1,0,NA
2007,30,1,NA,5,1,2,2,1,1,2,3,NA,NA
2007,54,1,NA,2,2,NA,1,3,0,3,2,NA,NA
2007,65,1,NA,7,1,1,2,1,1,2,NA,0,NA
2007,45,1,NA,1,1,2,2,1,1,3,1,NA,NA
2007,43,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,42,2,NA,1,1,2,2,1,1,NA,NA,NA,NA
2007,25,2,NA,1,1,1,2,1,NA,2,NA,1,NA
2007,67,1,NA,1,2,NA,1,2,0,3,NA,NA,NA
2007,28,1,NA,1,2,NA,1,3,NA,NA,NA,NA,NA
2007,25,1,NA,1,1,1,2,1,1,3,1,1,NA
2007,30,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,30,2,NA,1,1,2,2,1,1,2,1,NA,NA
2007,40,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,NA,1,NA,1,1,1,2,1,1,NA,3,0,NA
2007,55,1,NA,1,2,NA,1,3,1,2,NA,NA,NA
2007,35,2,NA,2,1,NA,1,3,1,2,NA,0,NA
2007,50,2,NA,7,1,1,2,1,1,2,3,1,NA
2007,78,2,NA,2,1,NA,1,3,0,3,NA,0,NA
2007,63,1,NA,6,1,1,2,1,1,3,NA,1,NA
2007,48,2,NA,4,1,2,2,1,1,2,1,NA,NA
2007,19,2,NA,4,1,2,2,1,1,3,1,NA,NA
2007,20,1,NA,2,2,NA,1,NA,0,1,1,1,NA
2007,70,1,NA,1,1,2,2,1,1,NA,3,NA,NA
2007,50,2,NA,6,1,1,2,1,1,3,3,0,NA
2007,45,1,NA,2,2,NA,1,3,0,3,NA,1,NA
2007,25,1,NA,7,1,2,2,1,0,2,2,NA,NA
2007,35,2,NA,7,2,NA,1,2,1,2,NA,1,NA
2007,34,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,29,1,NA,2,2,NA,1,3,0,3,2,1,NA
2007,30,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,51,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,34,2,NA,5,1,2,2,1,1,2,3,NA,NA
2007,63,2,NA,2,1,1,2,1,1,NA,NA,1,NA
2007,38,1,NA,7,1,2,2,1,1,2,NA,NA,NA
2007,30,2,NA,2,2,NA,1,2,1,3,NA,1,NA
2007,25,2,NA,5,1,2,2,1,NA,3,3,NA,NA
2007,59,1,NA,1,1,1,2,1,1,3,2,0,NA
2007,33,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,40,1,NA,6,1,2,2,1,1,NA,1,NA,NA
2007,27,1,NA,1,1,2,2,1,1,2,3,NA,NA
2007,27,2,NA,5,1,2,2,1,1,2,3,NA,NA
2007,22,2,NA,1,1,2,2,1,1,2,3,NA,NA
2007,39,2,NA,1,2,NA,1,2,1,2,3,0,NA
2007,18,2,NA,3,1,1,2,1,0,1,NA,1,NA
2007,58,1,NA,7,1,2,2,1,1,3,1,NA,NA
2007,22,1,NA,1,2,NA,1,3,1,2,NA,1,NA
2007,52,2,NA,1,1,1,2,1,NA,3,NA,0,NA
2007,77,1,NA,3,1,1,2,1,0,3,NA,1,NA
2007,56,2,NA,1,1,2,2,1,1,3,1,NA,NA
2007,36,2,NA,1,1,1,2,1,1,2,NA,0,NA
2007,43,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,28,2,NA,1,2,1,2,1,1,3,1,1,NA
2007,56,1,NA,7,1,NA,1,2,0,2,NA,1,NA
2007,35,2,NA,1,1,2,2,1,1,2,3,NA,NA
2007,56,1,NA,3,1,2,2,1,1,2,1,NA,NA
2007,62,1,NA,10,2,NA,1,3,1,3,NA,1,NA
2007,53,2,NA,1,1,2,2,1,NA,2,1,NA,NA
2007,37,1,NA,2,2,NA,1,2,0,2,NA,1,NA
2007,69,1,NA,1,2,NA,1,3,0,3,2,1,NA
2007,47,1,NA,NA,1,1,NA,NA,0,NA,NA,1,NA
2007,45,1,NA,1,1,2,2,1,1,2,1,NA,NA
2007,45,1,NA,7,1,2,2,1,1,3,NA,NA,NA
2007,53,2,NA,7,1,2,2,1,1,3,NA,NA,NA
2007,18,1,NA,1,2,NA,1,2,0,1,1,0,NA
2007,60,2,NA,6,1,1,2,1,NA,3,NA,1,NA
2007,35,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,60,2,NA,1,1,1,2,1,1,2,NA,1,NA
2007,31,1,NA,4,2,2,2,1,1,NA,3,NA,NA
2007,59,1,NA,1,2,NA,1,3,1,2,NA,0,NA
2007,33,1,NA,6,2,1,2,1,1,3,NA,1,NA
2007,43,2,NA,1,1,2,2,1,1,2,3,NA,NA
2007,64,1,NA,7,2,1,2,1,0,2,NA,1,NA
2007,47,1,NA,1,1,1,2,1,1,2,3,1,NA
2007,34,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,60,2,NA,4,1,2,2,1,0,2,2,NA,NA
2007,80,2,NA,7,1,1,2,1,1,NA,NA,1,NA
2007,53,1,NA,2,2,NA,1,3,1,3,NA,1,NA
2007,36,1,NA,1,1,2,2,1,1,2,3,NA,NA
2007,55,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,27,1,NA,1,1,2,2,1,1,2,3,NA,NA
2007,NA,2,NA,1,1,NA,1,3,1,3,3,1,NA
2007,36,2,NA,6,1,1,2,1,1,3,1,1,NA
2007,71,2,NA,4,1,1,2,1,1,3,NA,1,NA
2007,60,1,NA,1,1,2,2,1,1,3,1,NA,NA
2007,27,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,76,1,NA,1,1,1,2,1,1,2,NA,1,NA
2007,54,1,NA,1,1,2,2,1,1,2,1,NA,NA
2007,63,1,NA,4,1,2,2,1,1,1,3,NA,NA
2007,34,2,NA,1,1,1,2,1,1,2,NA,1,NA
2007,26,2,NA,1,2,1,2,1,1,2,NA,1,NA
2007,43,2,NA,1,2,1,2,1,NA,3,3,1,NA
2007,45,1,NA,5,2,2,2,1,1,NA,3,NA,NA
2007,19,1,NA,1,1,2,2,1,1,1,3,NA,NA
2007,23,2,NA,7,2,2,2,1,1,2,3,NA,NA
2007,59,2,NA,2,1,NA,1,3,1,2,NA,1,NA
2007,30,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,42,2,NA,1,1,2,2,1,1,2,1,NA,NA
2007,30,1,NA,1,1,NA,1,3,1,2,NA,1,NA
2007,23,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,40,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,25,2,NA,1,1,2,2,1,1,NA,2,NA,NA
2007,30,1,NA,1,1,2,2,1,1,2,2,NA,NA
2007,28,2,NA,1,2,2,2,1,NA,1,1,NA,NA
2007,21,1,NA,1,1,1,2,1,1,1,NA,1,NA
2007,42,2,NA,1,1,1,2,1,1,3,NA,1,NA
2007,31,1,NA,1,1,2,2,1,1,1,3,NA,NA
2007,47,1,NA,7,2,1,2,1,1,3,NA,1,NA
2007,34,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,32,1,NA,1,1,2,2,1,1,2,1,NA,NA
2007,34,2,NA,1,1,1,2,1,1,2,3,NA,NA
2007,67,2,NA,1,1,1,2,1,1,3,NA,1,NA
2007,24,2,NA,5,1,2,2,1,1,3,3,NA,NA
2007,31,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,29,1,NA,6,1,2,2,1,1,3,1,NA,NA
2007,75,1,NA,1,1,2,2,1,1,3,1,NA,NA
2007,63,1,NA,1,2,1,2,1,1,3,NA,1,NA
2007,52,1,NA,NA,2,NA,1,3,1,3,NA,1,NA
2007,48,1,NA,1,1,NA,1,2,1,2,1,1,NA
2007,75,1,NA,NA,1,NA,1,3,1,2,NA,1,NA
2007,28,1,NA,1,2,NA,1,2,1,2,2,1,NA
2007,33,1,NA,1,1,2,2,1,1,2,3,NA,NA
2007,59,2,NA,2,2,NA,1,2,1,1,NA,1,NA
2007,37,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,55,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,36,1,NA,1,2,NA,1,3,0,1,NA,1,NA
2007,25,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,45,1,NA,NA,2,NA,1,3,1,3,1,1,NA
2007,36,2,NA,1,1,2,2,1,1,2,3,NA,NA
2007,22,2,NA,1,2,2,2,1,1,3,NA,NA,NA
2007,27,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,67,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,47,1,NA,4,1,1,2,1,1,2,1,1,NA
2007,41,1,NA,7,1,1,2,1,NA,NA,3,0,NA
2007,41,1,NA,1,1,2,2,1,NA,3,NA,NA,NA
2007,26,2,NA,1,1,2,2,1,1,3,1,NA,NA
2007,32,2,NA,1,1,2,2,1,1,2,3,NA,NA
2007,NA,2,NA,10,2,NA,1,3,0,2,NA,1,NA
2007,46,2,NA,1,1,2,2,1,0,3,NA,NA,NA
2007,31,2,NA,1,1,2,2,1,0,2,NA,NA,NA
2007,79,2,NA,1,1,NA,1,2,1,2,NA,1,NA
2007,55,2,NA,1,1,1,2,1,1,3,NA,1,NA
2007,39,1,NA,1,1,1,2,1,1,3,2,0,NA
2007,73,1,NA,1,2,NA,1,2,1,NA,1,1,NA
2007,55,1,NA,1,1,2,2,1,1,2,1,NA,NA
2007,69,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,64,2,NA,NA,1,1,2,1,1,1,NA,1,NA
2007,74,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,51,2,NA,6,1,1,2,1,1,3,NA,1,NA
2007,28,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,29,2,NA,7,1,1,2,1,NA,2,1,1,NA
2007,67,2,NA,7,1,1,2,1,0,2,3,0,NA
2007,62,1,NA,4,1,2,2,1,1,2,1,NA,NA
2007,50,1,NA,2,1,NA,1,3,NA,2,3,1,NA
2007,37,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,44,2,NA,7,1,2,2,1,1,3,NA,NA,NA
2007,35,2,NA,1,1,2,2,1,NA,NA,NA,NA,NA
2007,53,1,NA,2,1,NA,1,3,0,3,3,1,NA
2007,23,1,NA,7,2,2,2,1,0,3,NA,NA,NA
2007,34,2,NA,1,1,2,2,1,1,2,1,NA,NA
2007,NA,2,NA,5,1,1,2,1,NA,2,NA,0,NA
2007,47,2,NA,1,1,1,2,1,0,3,3,1,NA
2007,59,2,NA,4,1,1,2,1,1,3,3,0,NA
2007,40,2,NA,1,1,1,2,1,1,3,3,1,NA
2007,35,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,35,2,NA,5,1,2,2,1,1,2,3,NA,NA
2007,47,1,NA,1,1,1,2,1,0,NA,3,1,NA
2007,27,2,NA,1,1,NA,2,1,NA,3,3,NA,NA
2007,40,1,NA,1,1,2,2,1,NA,NA,3,NA,NA
2007,25,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,NA,2,NA,1,1,2,2,1,1,3,2,NA,NA
2007,38,2,NA,6,1,2,2,1,1,2,1,NA,NA
2007,53,2,NA,1,1,1,2,1,1,3,NA,1,NA
2007,28,2,NA,1,2,NA,1,2,1,2,3,0,NA
2007,52,1,NA,1,1,1,2,1,1,2,NA,1,NA
2007,64,1,NA,7,1,1,2,1,1,1,NA,1,NA
2007,40,2,NA,1,1,2,2,1,1,2,3,NA,NA
2007,35,1,NA,10,1,2,2,1,NA,2,3,NA,NA
2007,72,2,NA,4,1,1,2,1,1,3,NA,1,NA
2007,43,2,NA,3,1,1,2,1,NA,2,2,1,NA
2007,55,2,NA,6,1,1,2,1,1,3,NA,1,NA
2007,48,1,NA,7,1,2,2,1,1,2,1,NA,NA
2007,55,2,NA,1,1,2,2,1,1,1,3,NA,NA
2007,48,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,37,2,NA,7,1,2,2,1,1,3,NA,NA,NA
2007,31,2,NA,7,2,1,2,1,1,2,NA,0,NA
2007,48,1,NA,1,1,2,2,1,1,1,NA,NA,NA
2007,22,1,NA,7,1,1,2,1,0,3,3,0,NA
2007,61,1,NA,2,1,NA,1,3,1,NA,NA,1,NA
2007,18,2,NA,1,1,NA,1,2,1,3,2,0,NA
2007,22,1,NA,6,1,2,2,1,1,3,NA,NA,NA
2007,38,2,NA,1,1,NA,2,1,1,3,NA,NA,NA
2007,27,1,NA,1,1,1,2,1,1,3,NA,0,NA
2007,18,2,NA,1,2,1,2,1,1,2,3,0,NA
2007,45,2,NA,2,1,NA,1,2,0,3,NA,1,NA
2007,NA,2,NA,1,2,NA,1,2,1,3,NA,1,NA
2007,54,1,NA,4,1,1,2,1,1,3,NA,1,NA
2007,65,2,NA,5,1,1,2,1,1,1,NA,1,NA
2007,44,2,NA,1,1,2,2,1,1,3,1,NA,NA
2007,68,2,NA,3,1,1,2,1,1,2,1,1,NA
2007,47,2,NA,1,1,2,2,1,1,3,1,NA,NA
2007,23,2,NA,1,1,1,2,1,1,3,3,0,NA
2007,44,2,NA,1,2,NA,1,3,NA,2,NA,1,NA
2007,32,1,NA,1,1,2,2,1,1,NA,NA,NA,NA
2007,19,2,NA,1,1,2,2,1,0,3,1,NA,NA
2007,39,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,43,2,NA,6,1,2,2,1,1,NA,3,NA,NA
2007,NA,2,NA,1,1,NA,2,1,1,2,NA,NA,NA
2007,62,2,NA,1,1,1,2,1,1,3,3,0,NA
2007,18,2,NA,1,2,NA,1,2,1,2,NA,0,NA
2007,42,2,NA,6,1,2,2,1,1,3,3,NA,NA
2007,60,1,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,34,2,NA,1,1,NA,1,2,NA,NA,NA,1,NA
2007,38,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,33,1,NA,5,1,2,2,1,1,2,NA,NA,NA
2007,32,1,NA,1,1,1,2,1,1,3,1,0,NA
2007,39,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,39,2,NA,5,2,1,2,1,0,2,3,1,NA
2007,45,2,NA,2,1,NA,1,3,1,3,3,1,NA
2007,30,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,22,2,NA,2,1,NA,1,3,1,3,NA,1,NA
2007,32,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,54,1,NA,1,2,1,2,1,0,1,NA,1,NA
2007,30,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,38,2,NA,1,1,1,2,1,1,1,3,1,NA
2007,45,1,NA,6,1,2,2,1,1,NA,NA,NA,NA
2007,35,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,56,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,55,2,NA,3,1,1,2,1,NA,3,NA,1,NA
2007,48,2,NA,1,2,1,2,1,1,2,1,1,NA
2007,40,1,NA,7,1,NA,1,2,1,2,3,0,NA
2007,32,2,NA,1,1,2,2,1,1,3,3,NA,NA
2007,34,2,NA,1,1,NA,1,3,1,3,NA,1,NA
2007,46,1,NA,7,1,1,2,1,1,2,1,1,NA
2007,58,1,NA,1,1,2,2,1,1,1,1,NA,NA
2007,55,1,NA,2,2,NA,1,3,1,3,NA,1,NA
2007,36,2,NA,2,1,NA,1,3,1,2,NA,1,NA
2007,34,2,NA,1,1,2,2,1,NA,3,1,NA,NA
2007,31,2,NA,5,1,2,2,1,1,3,1,NA,NA
2007,31,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,36,1,NA,1,1,2,2,1,1,3,2,NA,NA
2007,35,2,NA,1,1,2,2,1,1,3,2,NA,NA
2007,50,1,NA,1,1,1,2,1,1,2,NA,0,NA
2007,42,2,NA,1,2,NA,1,3,1,2,NA,1,NA
2007,63,2,NA,NA,2,NA,1,3,1,1,3,1,NA
2007,39,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,34,1,NA,5,1,2,2,1,0,3,1,NA,NA
2007,NA,1,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,26,1,NA,1,1,2,2,1,1,3,1,NA,NA
2007,32,1,NA,97,1,2,2,1,1,2,2,NA,NA
2007,65,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,56,2,NA,1,2,NA,1,2,1,3,NA,1,NA
2007,73,1,NA,4,1,2,2,1,1,2,NA,NA,NA
2007,48,1,NA,6,1,1,2,1,1,2,NA,1,NA
2007,32,2,NA,1,1,2,2,1,1,2,3,NA,NA
2007,19,1,NA,4,2,NA,1,2,0,1,NA,1,NA
2007,51,1,NA,3,1,2,2,1,1,NA,3,NA,NA
2007,70,1,NA,1,2,NA,1,3,1,3,3,1,NA
2007,22,2,NA,1,2,NA,1,2,NA,2,3,1,NA
2007,29,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,NA,2,NA,5,1,2,2,1,1,2,3,NA,NA
2007,44,2,NA,1,1,2,2,1,1,NA,3,NA,NA
2007,53,2,NA,1,1,1,2,1,0,3,NA,1,NA
2007,53,2,NA,1,2,NA,1,2,1,3,NA,1,NA
2007,35,2,NA,10,2,NA,1,2,0,2,3,1,NA
2007,65,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,27,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,32,2,NA,1,2,NA,1,3,1,3,NA,1,NA
2007,28,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,36,1,NA,1,1,2,2,1,1,NA,3,NA,NA
2007,28,2,NA,1,2,NA,1,2,1,2,NA,1,NA
2007,26,2,NA,5,1,2,2,1,0,3,1,NA,NA
2007,31,2,NA,1,2,NA,1,3,1,2,2,0,NA
2007,42,2,NA,4,1,1,2,1,1,2,NA,0,NA
2007,57,1,NA,1,1,1,2,1,1,NA,NA,1,NA
2007,28,2,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,51,1,NA,2,2,NA,1,3,1,2,NA,1,NA
2007,50,1,NA,1,1,2,2,1,1,2,1,NA,NA
2007,30,1,NA,1,2,2,2,1,1,3,NA,NA,NA
2007,62,1,NA,5,1,1,2,1,1,3,NA,1,NA
2007,42,2,NA,1,1,1,2,1,1,2,NA,0,NA
2007,42,2,NA,1,2,NA,1,2,1,1,3,1,NA
2007,58,1,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,24,2,NA,NA,1,NA,1,2,1,2,NA,0,NA
2007,33,1,NA,1,2,NA,1,2,0,3,NA,1,NA
2007,35,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,35,2,NA,1,1,2,2,1,0,3,NA,NA,NA
2007,35,1,NA,1,1,2,2,1,1,2,3,NA,NA
2007,56,1,NA,1,2,NA,1,2,1,3,NA,1,NA
2007,35,2,NA,1,2,NA,1,3,1,3,NA,1,NA
2007,27,2,NA,1,1,2,2,1,0,2,1,NA,NA
2007,30,1,NA,1,1,2,2,1,0,3,1,NA,NA
2007,40,2,NA,1,1,2,2,1,1,3,2,NA,NA
2007,30,2,NA,4,1,1,2,1,1,2,NA,1,NA
2007,47,1,NA,10,1,2,2,1,1,3,NA,NA,NA
2007,29,1,NA,1,2,2,2,1,0,3,NA,NA,NA
2007,NA,1,NA,1,2,NA,1,2,1,1,3,0,NA
2007,45,2,NA,1,1,1,2,1,0,3,NA,1,NA
2007,36,2,NA,1,1,2,2,1,1,3,1,NA,NA
2007,58,2,NA,1,1,1,2,1,1,2,NA,1,NA
2007,60,2,NA,1,2,NA,1,2,1,2,NA,1,NA
2007,33,1,NA,1,2,1,2,1,1,2,NA,1,NA
2007,34,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,28,1,NA,2,2,NA,1,3,0,3,2,1,NA
2007,28,2,NA,1,1,NA,1,2,1,3,1,1,NA
2007,70,2,NA,NA,2,NA,1,3,NA,1,NA,1,NA
2007,54,1,NA,1,2,NA,1,3,1,2,NA,1,NA
2007,33,2,NA,2,2,NA,1,3,1,2,NA,1,NA
2007,45,1,NA,3,1,1,2,1,1,2,NA,1,NA
2007,30,1,NA,6,2,2,2,1,1,2,NA,NA,NA
2007,33,2,NA,6,1,2,2,1,1,3,3,NA,NA
2007,38,1,NA,1,1,1,2,1,1,2,3,0,NA
2007,52,2,NA,1,1,NA,1,2,1,2,NA,1,NA
2007,49,2,NA,1,1,NA,1,3,1,3,NA,1,NA
2007,70,2,NA,3,1,1,2,1,1,NA,NA,0,NA
2007,32,1,NA,6,1,2,2,1,1,3,NA,NA,NA
2007,26,2,NA,2,1,NA,1,3,1,3,1,1,NA
2007,30,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,33,2,NA,6,1,1,2,1,1,3,NA,1,NA
2007,21,2,NA,1,2,2,2,1,1,NA,NA,NA,NA
2007,53,1,NA,1,1,2,2,1,1,3,2,NA,NA
2007,44,2,NA,1,1,1,2,1,1,NA,NA,1,NA
2007,41,1,NA,1,2,NA,1,2,0,3,NA,1,NA
2007,36,2,NA,1,1,2,2,1,1,3,1,NA,NA
2007,36,1,NA,2,2,NA,1,3,NA,2,1,1,NA
2007,42,2,NA,1,1,1,2,1,1,1,3,NA,NA
2007,29,2,NA,1,1,NA,1,3,0,2,NA,1,NA
2007,39,2,NA,1,1,1,2,1,1,3,3,1,NA
2007,72,2,NA,5,1,1,2,1,NA,NA,NA,1,NA
2007,37,2,NA,1,2,2,2,1,0,2,1,NA,NA
2007,32,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,37,2,NA,3,2,1,2,1,1,2,NA,1,NA
2007,44,2,NA,2,1,NA,1,3,1,1,NA,1,NA
2007,52,1,NA,1,1,1,2,1,1,2,NA,1,NA
2007,41,2,NA,1,1,2,2,1,1,NA,NA,NA,NA
2007,25,1,NA,1,1,2,2,1,1,1,3,NA,NA
2007,76,1,NA,97,2,NA,1,3,0,2,NA,0,NA
2007,34,1,NA,1,1,NA,1,2,1,2,3,1,NA
2007,49,2,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,NA,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,42,2,NA,1,1,1,2,1,1,3,1,1,NA
2007,38,1,NA,1,1,2,2,1,1,3,1,NA,NA
2007,53,1,NA,1,1,1,2,1,0,1,3,1,NA
2007,36,2,NA,1,2,NA,1,2,1,NA,NA,1,NA
2007,59,2,NA,1,1,1,2,1,1,3,NA,1,NA
2007,39,2,NA,4,2,1,2,1,1,2,NA,0,NA
2007,52,2,NA,1,2,1,2,1,1,2,3,0,NA
2007,36,2,NA,1,1,1,2,1,1,3,2,0,NA
2007,30,2,NA,5,2,1,2,1,1,2,NA,1,NA
2007,86,2,NA,1,1,NA,1,2,1,NA,NA,0,NA
2007,43,1,NA,1,2,NA,1,3,1,2,NA,1,NA
2007,23,1,NA,6,2,2,2,1,1,1,NA,NA,NA
2007,67,2,NA,1,1,1,2,1,1,3,NA,1,NA
2007,34,2,NA,2,2,NA,1,3,1,2,3,0,NA
2007,35,1,NA,1,1,2,2,1,1,2,3,NA,NA
2007,38,1,NA,5,1,2,2,1,1,2,3,NA,NA
2007,38,1,NA,1,1,2,2,1,1,3,3,NA,NA
2007,46,1,NA,1,2,1,2,1,0,3,NA,1,NA
2007,52,2,NA,1,1,1,2,1,1,NA,NA,1,NA
2007,72,2,NA,1,1,NA,1,2,0,3,NA,1,NA
2007,43,2,NA,1,2,NA,1,3,0,2,3,1,NA
2007,52,2,NA,3,1,1,2,1,1,3,NA,1,NA
2007,38,1,NA,1,1,2,2,1,1,3,1,NA,NA
2007,47,1,NA,1,1,2,2,1,1,2,3,NA,NA
2007,22,1,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,31,2,NA,1,2,NA,1,3,1,3,NA,1,NA
2007,32,1,NA,1,1,2,2,1,1,2,NA,NA,NA
2007,41,1,NA,1,1,2,2,1,1,2,1,NA,NA
2007,29,1,NA,1,1,2,2,1,1,3,NA,NA,NA
2007,36,2,NA,1,2,1,2,1,NA,3,3,NA,NA
2007,47,2,NA,4,1,1,2,1,1,2,NA,1,NA
2007,78,2,NA,NA,2,NA,1,2,1,3,NA,1,NA
2007,39,1,NA,1,1,1,2,1,1,3,1,1,NA
2007,54,2,NA,1,1,NA,1,2,1,2,NA,1,NA
2007,42,2,NA,1,1,1,2,1,1,NA,NA,0,NA
